"lakeid","winter_yr","season","MUFA_perc_avg","PUFA_perc_avg","SAFA_perc_avg","c18.2w6_perc_avg","c18.3w6_perc_avg","c18.3w3_perc_avg","c18.4w3_perc_avg","c18.5w3_perc_avg","c20.4w6_perc_avg","c20.5w3_perc_avg","c22.6w3_perc_avg"
"ME",2008,"iceon",17.6846922984471,48.5044850439522,26.1719322645547,6.136387638273,0.704810626821341,17.835721765148,9.49934296474338,3.31787385270257,0.384145638908838,3.34944331802265,2.13472418953105
"ME",2009,"iceoff",23.7138163326084,34.771491374943,38.1040071755517,6.59184696768623,0.753657661607956,18.8681974241273,1.48850811111574,2.56648780047654,0.0817401015313897,2.01674214883762,0.546785029126059
"ME",2009,"iceon",16.9530579032491,47.0051728298566,32.9068334540602,8.28792672147424,0.437370549488543,23.2301157289612,5.1261723042586,1.7893012782244,0.293789645755038,1.56427097652797,1.0800739837858
"ME",2010,"iceoff",19.5378206199781,36.8590868986601,39.7753924954035,7.24359759956324,0.90021246592948,21.1326686840687,1.78700558639448,0.663952817786532,0.0829144729992918,1.93299245541321,0.346908407356162
"ME",2010,"iceon",28.665559289927,36.178655869121,34.8587694841343,2.75133000759868,0.26986287493538,5.81872732587866,5.85053553560177,1.12085547467075,0.159865375411445,8.44882049598973,1.52971609251203
"ME",2011,"iceoff",21.6420818896336,34.5708853579194,41.4685964663977,5.8192415671097,1.76422687472322,15.5854989344238,3.47854729986866,1.21622199900534,0.0686930103626782,2.01443015490634,0.508648705519711
"ME",2011,"iceon",13.4974568635698,45.5724947009182,35.9742841670527,7.20574613341448,0.360002261473683,24.9679586983296,5.88868813120429,1.45393356968176,0.249489936372443,1.81144423835072,1.19885784609996
"ME",2012,"iceoff",24.5893785870589,34.4439120195339,39.0103070567552,6.54311240980911,1.29711482971918,12.5247707747004,3.97287262367696,1.47060206361152,0.143591093269059,2.44546970173065,0.758553707255016
"ME",2012,"iceon",26.4432808957031,35.5628090699512,36.6694019408879,3.52954683080741,0.18622911555597,9.87123991088049,3.67892818657038,1.26489140790738,0.1396419078381,6.73627205786024,2.41354622418646
"ME",2013,"iceoff",17.5726386904734,37.41324343905,40.8879061055693,7.67780392063658,1.16945651764485,22.2404969794986,2.07892562316318,0.776641925413924,0.142611316993041,1.07841394622938,0.316133464561047
"ME",2013,"iceon",32.8641912870638,30.5053516056778,36.5718696672971,2.00360370709476,0.22821529724892,2.42263475023778,3.26482113147149,0.803719363514838,0.0208499622737703,9.26114959599999,1.18963636165528
"MO",1995,"iceoff",15.9365675240713,41.0253731633912,38.6821020589945,8.14609105211205,1.07082257554045,23.6624450803688,3.26653981772972,1.22491297544546,0.165775069532654,0.818608879314006,0.536959979330487
"MO",1995,"iceon",28.2615347649231,42.2759043567158,27.5099873581505,4.55972113689276,0.457791898257777,16.5672388910019,4.52122865620946,6.35282322567812,0.301420697115892,3.9290103647033,1.35539586387289
"MO",1996,"iceoff",19.4563507106173,36.5405984421327,39.5565268172627,6.85968727511526,1.40404980840463,18.1435598636331,2.67512488200687,0.810173507885663,0.0486704310587275,2.16455955192578,0.861732702796883
"MO",1996,"iceon",14.1184487555331,41.8254074831236,32.7310112869365,6.3327349616157,0.128937800066162,21.7600433482105,5.92331374146754,1.27111688994896,0.398367264149471,2.48137045228479,0.96678539200412
"MO",1997,"iceoff",12.9207244546542,35.2093640349323,47.1493693051903,7.12007139932972,2.66750995480864,21.0678515102463,2.37174092801133,0.229537485194506,0.0415132246238754,0.492809304549,0.112843432826065
"MO",1997,"iceon",36.3728822832139,30.4008449157635,28.9104517528409,3.40394841196679,0.303621766131125,10.2796898952737,1.19722458394058,8.32243710720933,0.494708112623558,3.84726071010361,1.28809523139545
"MO",1998,"iceoff",16.4190780495138,31.3473819191894,47.2856940157427,6.41486726904745,2.73445373774282,17.3075066242864,2.60318873680625,0.291507829654725,0.032180842625316,0.388064102255262,0.348190263414169
"MO",1999,"iceoff",17.5031653377346,37.3646106231049,40.3830715847421,7.41276320213442,0.941865372028893,21.1758821459854,2.23574237159118,0.705926122527713,0.313596439283805,1.27715491877825,0.746678169807533
"MO",1999,"iceon",15.711983770304,40.7922809892816,34.2645180627191,6.70483305621778,0.195384199007245,25.0350824138383,3.38567097911582,1.89907603392666,0.134934516927071,1.63690291302496,0.591690126155767
"MO",2000,"iceoff",17.0824768192911,42.4992529977136,36.2270499472011,8.04155383154212,0.736464680575746,25.4002813250774,2.62528798523542,1.5302215140839,0.17440615835549,0.758229259340573,0.489103780539138
"MO",2000,"iceon",22.4680828809497,45.5688968377578,27.725636343548,4.61430274266068,0.333768184980958,18.9635608716778,8.08137041376749,6.33788178619242,0.414396666886797,3.54240063425016,1.6276110437063
"MO",2001,"iceoff",18.2965102704345,37.7467625710891,39.9574309467549,7.74546685854304,1.28626793818554,21.9725429253592,2.27863062234309,1.43522935902239,0.114743054207359,1.08676797565278,0.344939166579978
"MO",2001,"iceon",12.6063379324564,39.7181525965604,40.4275605142881,7.76519914669781,0.0627401861947634,29.5291785354769,1.07665146350304,0.18713842788743,0.0281165781198972,0.557770662273053,0.177382363076814
"MO",2002,"iceoff",19.44731622312,35.3774934583104,41.6213750307734,7.68955732856893,1.25409655929245,20.3077033883538,1.34785987279797,1.17258250915728,0.137320960416971,1.13637535432276,0.486961946859111
"MO",2003,"iceoff",19.9787300092242,36.0245025794031,40.6153817227743,6.59348954165894,0.973930913808323,19.6850164075086,1.73812142328246,0.721734460443934,0.0845751331245776,2.18513036317792,0.402744174985021
"MO",2003,"iceon",15.1610915804531,56.261093750076,28.0647849101195,2.22255808849728,0.157681505950481,18.596915870983,15.8023819381525,2.69448446951561,0.363827174919462,8.78223017246823,4.42562686501442
"MO",2004,"iceoff",17.8308232641369,37.2778878570961,41.0735623790041,6.89879761693559,1.88421234824877,19.6187205544512,2.60823720509911,1.77953348556286,0.219756354674087,1.39497630485725,0.570429600752105
"MO",2004,"iceon",16.2446235667724,50.8112266670017,30.2299812723181,6.14028388434578,0.533072475974107,23.1307054984874,9.15064560158727,2.71104781540285,0.24759108978667,3.53999674815253,1.40033079798767
"MO",2005,"iceoff",15.3314805773228,40.6365118524997,39.6990073567006,7.41251489550615,0.597041617026658,24.566063009241,3.15931422544129,1.01133037669924,0.163718003541255,1.16128396454906,0.592979362954025
"MO",2005,"iceon",14.6038357979864,49.5947784484202,24.5044678867379,4.61193278446301,0.414412944523307,16.6836079315686,12.1289948082589,3.83287405588818,0.524388145091786,4.02569984680883,3.4273507228643
"MO",2006,"iceoff",18.3036236757497,36.4882089209206,41.1485546831211,7.28361472397018,0.777051740626189,21.8839283765935,1.57153226649698,0.329650143174471,0.0756669954923475,1.65504804756156,1.09203079344607
"MO",2007,"iceoff",19.41900340037,38.3456916636168,39.030506602411,6.65347849319986,1.36507897471677,19.5320871790752,3.65698144590132,1.74591940958902,0.161751895059921,2.01381233635038,0.862583649422529
"MO",2007,"iceon",13.4399081241927,59.8807772363721,24.7701224188243,4.91353409641936,0.488641208641726,20.6504465150027,16.4857389520307,4.47912615017638,0.60332998484932,5.10874791455198,2.7709635435949
"MO",2008,"iceoff",18.2221390971234,37.3079512455409,40.0708469618091,8.24084095948026,0.797047478914626,24.2072418198094,0.983106281591247,0.176028802425442,0.0508943351883993,1.17978183093008,0.190326516575944
"MO",2008,"iceon",21.3588191493835,37.6943347440974,37.6037565795324,10.286364676083,1.82882973911805,17.0460441646916,2.29453330780188,0.735622843920463,0.0365570867964096,0.996822116974151,0.254718381695011
"MO",2009,"iceoff",18.0855560139862,36.0969533624461,41.7979844865574,6.50804147199584,1.81832083339106,19.7430373448736,2.36588940373883,1.9676438515965,0.0994937592019678,1.45435032835175,0.490092838032321
"MO",2009,"iceon",18.6132706298795,42.7789863400789,35.6098088341901,12.1301217145762,1.23819113395759,15.0456523494452,4.1868534557685,0.175539415804278,0.0619289282206258,0.721016814693809,0.947900914515392
"MO",2010,"iceoff",16.1426214590009,37.308527353231,41.9075813858482,8.03857996863579,0.934228963471388,24.7887931172684,1.18747534507423,0.427611247963639,0.0283743237023755,0.571119716284072,0.137043341205807
"MO",2010,"iceon",13.9835883103753,61.383417491295,24.1637697510227,5.18094771406144,0.457830065538008,20.7518815011484,15.9036295226104,5.50004068323848,0.979323922988883,4.53467709106947,3.3460262651123
"MO",2011,"iceoff",16.6770799369798,36.4130793279433,42.7072971615601,7.35325775015633,1.58990006249561,20.9071800812606,1.99281053825237,0.276450896826781,0.0454462336778501,1.51568285195526,0.274803682921282
"MO",2011,"iceon",14.692761233205,50.0155728773738,33.5500258712219,6.7572406900597,1.36822759093486,19.2411618072549,10.6170063675393,3.0361428114172,0.352349586838846,2.67047116397995,1.95647605455153
"MO",2013,"iceoff",16.2722693698462,37.5088258290828,42.9326434657577,7.31262148349318,2.00397470241685,20.6238432319152,2.72743927368375,1.07704940208799,0.104455492168961,0.768742545471344,0.656264873601911
"MO",2013,"iceon",19.5610647534867,46.8780911685554,30.7954217773343,7.20967827139317,0.638087133963321,23.7527946428734,5.40667775072873,3.31073490411914,0.127122963191824,1.86089787971542,0.754188603525424
